id,month,year,region,population,pulmonary_tuberculosis,other_tuberculosis,typhoid,diptheria_and_croup,diptheria,croup,scarlet_fever,measles,whooping_cough,pneumonia,diarrhea_and_enteritis,diarrhea_under_five,cerebro_spinal_fever,polio,influenza,septicemia,cancer,external_causes,violence,smallpox
895,10,1914,southern_counties,672551,59,14,23,10,...,...,7,2,1,13,51,...,0,2,0,5,32,35,...,0
896,10,1914,urban,1246315,121,33,39,24,...,...,3,4,0,53,128,...,3,3,2,9,74,149,...,0
897,10,1914,rural,1550642,111,26,36,15,...,...,5,0,11,31,89,...,0,0,1,9,86,86,...,0
898,10,1914,class_1_cities,252994,30,11,12,2,...,...,0,2,0,17,28,...,0,1,0,2,24,30,...,0
899,10,1914,class_2_cities,267060,33,5,9,9,...,...,0,2,0,10,18,...,0,0,0,2,13,41,...,0
900,10,1914,class_3_cities,229816,14,4,3,8,...,...,0,0,0,7,33,...,0,1,0,3,16,32,...,0
901,10,1914,class_4_cities,174438,14,7,8,1,...,...,0,0,0,6,14,...,1,0,1,1,3,21,...,0
902,10,1914,class_5_cities,322007,30,6,7,4,...,...,3,0,0,13,35,...,2,1,1,1,18,25,...,0
903,11,1914,indiana,2796957,234,32,78,50,...,...,7,6,10,165,87,...,5,2,7,13,158,217,...,1
904,11,1914,northern_counties,972129,50,5,29,16,...,...,1,0,2,53,33,...,1,1,2,6,65,80,...,0
905,11,1914,central_counties,1152277,123,18,32,24,...,...,4,1,3,83,26,...,4,0,3,4,61,98,...,1
906,11,1914,southern_counties,672551,61,9,17,10,...,...,2,5,5,29,28,...,0,1,2,3,32,39,...,0
907,11,1914,urban,1246315,108,20,33,32,...,...,4,5,4,96,44,...,4,0,4,11,70,113,...,0
908,11,1914,rural,1550642,126,12,45,18,...,...,3,1,6,69,43,...,1,2,3,2,88,104,...,1
909,11,1914,class_1_cities,252994,32,2,11,3,...,...,2,0,1,26,5,...,3,0,0,3,12,25,...,0
910,11,1914,class_2_cities,267060,20,4,4,10,...,...,1,0,0,15,9,...,1,0,0,3,17,21,...,0
911,11,1914,class_3_cities,229816,17,5,3,10,...,...,0,0,0,25,16,...,0,0,1,2,11,28,...,0
912,11,1914,class_4_cities,174438,8,5,9,3,...,...,1,0,1,11,5,...,0,0,0,2,12,8,...,0
913,11,1914,class_5_cities,322007,31,4,6,6,...,...,0,5,2,19,9,...,0,0,3,1,18,31,...,0
914,12,1914,indiana,2796957,253,53,41,53,...,...,20,2,12,275,41,...,6,0,26,20,167,190,...,1
915,12,1914,northern_counties,972129,63,12,12,13,...,...,4,0,6,89,19,...,1,0,16,4,59,73,...,1
916,12,1914,central_counties,1152277,127,27,17,23,...,...,13,2,3,116,13,...,4,0,6,7,84,91,...,0
917,12,1914,southern_counties,672551,63,14,12,17,...,...,3,0,3,70,9,...,1,0,4,9,24,26,...,0
918,12,1914,urban,1246315,125,22,20,29,...,...,13,1,8,139,18,...,3,0,18,9,92,104,...,0
919,12,1914,rural,1550642,128,31,21,24,...,...,7,1,4,136,23,...,3,0,8,11,75,86,...,1
920,12,1914,class_1_cities,252994,33,7,4,8,...,...,2,0,1,37,2,...,2,0,2,3,21,21,...,0
921,12,1914,class_2_cities,267060,31,4,4,7,...,...,2,0,3,29,5,...,1,0,1,4,15,28,...,0
922,12,1914,class_3_cities,229816,26,2,4,4,...,...,4,0,3,27,6,...,0,0,4,0,15,20,...,0
923,12,1914,class_4_cities,174438,8,1,5,4,...,...,1,0,1,20,2,...,0,0,2,0,16,11,...,0
924,12,1914,class_5_cities,322007,27,8,3,6,...,...,4,1,0,26,3,...,0,0,9,2,25,24,...,0
925,1,1915,indiana,2824237,310,47,34,33,...,...,15,3,10,424,46,...,10,1,68,12,170,182,...,1
926,1,1915,northern_counties,982219,79,12,11,10,...,...,7,0,6,106,22,...,2,1,16,4,71,55,...,1
927,1,1915,central_counties,1165270,132,27,17,8,...,...,5,2,2,194,15,...,3,0,18,6,68,80,...,0
928,1,1915,southern_counties,676748,99,8,6,15,...,...,3,1,2,124,9,...,5,0,34,2,31,47,...,0
929,1,1915,urban,1272157,153,25,20,16,...,...,10,2,7,230,30,...,5,0,32,5,88,103,...,0
930,1,1915,rural,1552080,157,22,14,17,...,...,5,1,3,194,16,...,5,1,36,7,82,79,...,1
931,1,1915,class_1_cities,259442,44,6,1,3,...,...,0,0,1,63,7,...,2,0,3,1,22,21,...,0
932,1,1915,class_2_cities,273921,25,3,5,5,...,...,1,1,0,39,5,...,1,0,6,0,16,19,...,0
933,1,1915,class_3_cities,274558,31,6,6,3,...,...,2,0,3,58,14,...,2,0,6,2,22,20,...,0
934,1,1915,class_4_cities,138377,9,2,2,1,...,...,3,0,2,15,0,...,0,0,5,0,12,11,...,0
935,1,1915,class_5_cities,325859,44,8,6,4,...,...,4,1,1,55,4,...,0,0,12,2,16,32,...,0
936,2,1915,indiana,2824237,304,48,23,30,...,...,7,5,16,548,38,...,9,1,137,19,171,183,...,1
937,2,1915,northern_counties,982219,75,9,4,8,...,...,6,0,7,176,24,...,1,0,44,4,61,70,...,0
938,2,1915,central_counties,1165270,126,23,11,10,...,...,1,3,8,249,9,...,4,0,56,12,71,72,...,1
939,2,1915,southern_counties,676748,103,16,8,12,...,...,0,2,1,123,5,...,4,1,37,3,39,41,...,0
940,2,1915,urban,1272157,148,24,11,13,...,...,5,5,7,279,25,...,7,1,53,14,75,94,...,0
941,2,1915,rural,1552080,156,24,12,17,...,...,2,0,9,269,13,...,2,0,84,5,96,89,...,1
942,2,1915,class_1_cities,259442,33,11,3,0,...,...,0,0,3,63,1,...,4,0,6,3,19,16,...,0
943,2,1915,class_2_cities,273921,40,2,1,3,...,...,0,3,0,67,2,...,0,0,7,6,15,17,...,0
944,2,1915,class_3_cities,274558,26,3,5,7,...,...,4,0,1,60,18,...,0,0,12,1,17,21,...,0
945,2,1915,class_4_cities,138377,13,1,0,2,...,...,0,0,2,26,1,...,2,0,11,1,10,14,...,0
946,2,1915,class_5_cities,325859,36,7,2,1,...,...,1,2,1,63,3,...,1,1,17,3,14,26,...,0
947,3,1915,indiana,2824237,364,47,35,20,...,...,18,7,23,528,46,...,4,2,168,23,189,191,...,1
948,3,1915,northern_counties,982219,99,9,9,4,...,...,5,0,10,168,21,...,0,2,71,6,70,71,...,1
949,3,1915,central_counties,1165270,160,27,10,11,...,...,4,3,8,233,18,...,3,0,52,12,87,88,...,0
950,3,1915,southern_counties,676748,105,11,16,5,...,...,9,4,5,127,7,...,1,0,45,5,32,32,...,0
951,3,1915,urban,1272157,193,27,17,8,...,...,6,2,12,242,31,...,1,1,55,17,108,93,...,1
952,3,1915,rural,1552080,171,20,18,12,...,...,12,5,11,286,15,...,3,1,113,6,81,98,...,0
953,3,1915,class_1_cities,259442,49,7,3,5,...,...,2,0,1,60,8,...,1,0,2,6,30,18,...,0
954,3,1915,class_2_cities,273921,49,2,5,1,...,...,0,1,3,46,3,...,0,0,9,2,19,22,...,0
955,3,1915,class_3_cities,274558,29,9,4,0,...,...,1,0,4,60,8,...,0,0,10,4,26,26,...,0
956,3,1915,class_4_cities,138377,11,3,0,1,...,...,1,0,1,21,1,...,0,0,8,2,8,6,...,0
957,3,1915,class_5_cities,325859,55,6,5,1,...,...,2,1,3,55,11,...,0,1,26,3,25,21,...,1
958,4,1915,indiana,2824237,311,67,18,14,...,...,13,14,16,367,55,...,8,2,103,14,198,190,...,3
959,4,1915,northern_counties,982219,90,14,8,2,...,...,8,3,9,116,32,...,0,2,41,5,67,75,...,0
960,4,1915,central_counties,1165270,139,33,10,5,...,...,3,1,4,166,14,...,6,0,36,7,88,82,...,2
961,4,1915,southern_counties,676748,82,20,0,7,...,...,2,10,3,85,9,...,2,0,26,2,43,33,...,1
962,4,1915,urban,1272157,159,36,15,7,...,...,6,5,5,150,28,...,3,1,36,9,101,99,...,0
963,4,1915,rural,1552080,162,31,3,7,...,...,7,9,11,217,27,...,5,1,67,5,97,91,...,3
964,4,1915,class_1_cities,259442,46,10,3,1,...,...,0,0,0,35,2,...,2,0,5,2,25,14,...,0
965,4,1915,class_2_cities,273921,25,7,2,2,...,...,0,2,1,35,7,...,0,1,3,1,18,29,...,0
966,4,1915,class_3_cities,274558,24,5,5,2,...,...,3,0,1,33,12,...,0,0,8,0,15,29,...,0
967,4,1915,class_4_cities,138377,21,4,1,0,...,...,3,1,0,10,1,...,1,0,2,3,11,3,...,0
968,4,1915,class_5_cities,325859,43,10,4,2,...,...,0,2,3,37,6,...,0,0,18,3,32,24,...,0
969,5,1915,indiana,2824237,340,56,17,9,...,...,4,14,17,135,44,...,4,0,23,13,182,191,...,1
970,5,1915,northern_counties,982219,80,17,9,6,...,...,0,4,11,60,23,...,1,0,7,5,69,69,...,0
971,5,1915,central_counties,1165270,169,30,7,1,...,...,4,4,6,49,13,...,3,0,11,4,81,84,...,0
972,5,1915,southern_counties,676748,91,9,1,2,...,...,0,6,0,26,8,...,0,0,5,4,32,38,...,1
973,5,1915,urban,1272157,165,34,11,6,...,...,1,9,7,78,24,...,2,0,10,9,87,103,...,1
974,5,1915,rural,1552080,175,22,6,3,...,...,3,5,10,57,20,...,2,0,13,4,95,88,...,0
975,5,1915,class_1_cities,259442,44,9,2,0,...,...,0,0,1,15,2,...,1,0,0,2,19,22,...,0
976,5,1915,class_2_cities,273921,33,9,1,2,...,...,0,2,3,8,3,...,1,0,1,1,18,18,...,0
977,5,1915,class_3_cities,274558,30,3,5,3,...,...,0,1,1,31,11,...,0,0,3,5,10,28,...,0
978,5,1915,class_4_cities,138377,15,3,0,0,...,...,1,0,1,6,4,...,0,0,1,0,12,8,...,1
979,5,1915,class_5_cities,325859,43,10,3,1,...,...,0,6,1,18,4,...,0,0,5,1,28,27,...,0
980,6,1915,indiana,2824237,258,50,17,11,...,...,1,8,9,88,45,...,3,2,10,9,192,189,...,0
981,6,1915,northern_counties,982219,76,12,6,1,...,...,0,6,3,38,18,...,0,0,3,1,61,77,...,0
982,6,1915,central_counties,1165270,116,21,5,9,...,...,1,0,6,35,18,...,1,2,7,4,85,75,...,0
983,6,1915,southern_counties,676748,66,17,6,1,...,...,0,2,0,15,9,...,2,0,0,4,46,37,...,0
984,6,1915,urban,1272157,139,23,10,4,...,...,1,6,3,58,27,...,1,2,3,7,101,105,...,0
985,6,1915,rural,1552080,119,27,7,7,...,...,0,2,6,30,18,...,2,0,7,2,91,84,...,0
986,6,1915,class_1_cities,259442,38,6,1,1,...,...,1,0,1,9,5,...,0,0,0,2,19,18,...,0
987,6,1915,class_2_cities,273921,25,8,1,2,...,...,0,2,0,15,8,...,0,0,0,3,20,29,...,0
988,6,1915,class_3_cities,274558,29,3,4,0,...,...,0,4,0,15,9,...,0,0,0,0,18,21,...,0
989,6,1915,class_4_cities,138377,19,1,4,1,...,...,0,0,0,5,3,...,0,0,1,0,13,15,...,0
990,6,1915,class_5_cities,325859,28,5,0,0,...,...,0,0,2,14,2,...,1,2,2,2,31,22,...,0
991,7,1915,indiana,2824237,265,39,17,17,...,...,1,3,16,62,138,...,3,3,4,15,181,250,...,0
992,7,1915,northern_counties,982219,63,10,5,3,...,...,0,2,5,25,43,...,0,1,1,6,69,91,...,0
993,7,1915,central_counties,1165270,124,19,6,10,...,...,1,1,10,23,38,...,2,1,1,8,71,107,...,0
994,7,1915,southern_counties,676748,78,10,6,4,...,...,0,0,1,14,57,...,1,1,2,1,41,52,...,0
995,7,1915,urban,1274523,130,20,7,8,...,...,0,3,11,39,87,...,1,2,4,7,99,115,...,0
996,7,1915,rural,1549714,135,19,10,9,...,...,1,0,5,23,51,...,2,1,0,8,82,135,...,0
997,7,1915,class_1_cities,259442,29,6,2,2,...,...,0,0,2,5,14,...,1,1,1,1,16,30,...,0
998,7,1915,class_2_cities,273921,33,3,2,1,...,...,0,3,3,11,19,...,0,0,1,2,21,16,...,0
999,7,1915,class_3_cities,274558,35,4,1,1,...,...,0,0,2,12,34,...,0,1,0,2,19,29,...,0
1000,7,1915,class_4_cities,138377,6,2,1,1,...,...,0,0,3,2,8,...,0,0,1,0,8,11,...,0
1001,7,1915,class_5_cities,328225,27,5,1,3,...,...,0,0,1,9,12,...,0,0,1,2,35,29,...,0
1002,8,1915,indiana,2824237,238,49,46,8,...,...,1,1,22,42,185,...,2,1,1,15,189,221,...,2
1003,8,1915,northern_counties,982219,65,13,13,1,...,...,0,1,10,13,81,...,1,1,0,3,68,93,...,1
1004,8,1915,central_counties,1165270,105,20,18,4,...,...,1,0,11,17,51,...,0,0,1,8,89,96,...,1
1005,8,1915,southern_counties,676748,68,16,15,3,...,...,0,0,1,12,53,...,1,0,0,4,32,32,...,0
1006,8,1915,urban,1274523,119,26,20,3,...,...,0,1,17,22,118,...,1,1,0,12,98,126,...,1
1007,8,1915,rural,1549714,119,23,26,5,...,...,1,0,5,20,67,...,1,0,1,3,91,95,...,1
1008,8,1915,class_1_cities,259442,34,5,5,0,...,...,0,0,3,5,8,...,0,0,0,2,23,21,...,0
1009,8,1915,class_2_cities,273921,24,8,3,2,...,...,0,0,1,8,15,...,0,1,0,4,20,27,...,0
1010,8,1915,class_3_cities,274558,20,4,3,0,...,...,0,1,5,6,59,...,0,0,0,2,19,35,...,0
1011,8,1915,class_4_cities,138377,9,1,4,1,...,...,0,0,3,0,9,...,1,0,0,1,9,14,...,1
1012,8,1915,class_5_cities,328225,32,8,5,0,...,...,0,0,5,3,27,...,0,0,0,3,27,29,...,0
1013,9,1915,indiana,2824237,215,53,58,24,...,...,3,0,11,76,216,...,4,2,2,13,188,240,...,0
1014,9,1915,northern_counties,982219,69,13,8,5,...,...,1,0,5,32,88,...,1,0,0,4,70,93,...,0
1015,9,1915,central_counties,1165270,98,27,19,11,...,...,1,0,4,31,66,...,2,1,0,5,86,103,...,0
1016,9,1915,southern_counties,676748,48,13,31,8,...,...,1,0,2,13,62,...,1,1,2,4,32,44,...,0
1017,9,1915,urban,1274523,110,32,26,14,...,...,1,0,6,38,129,...,4,0,1,10,92,130,...,0
1018,9,1915,rural,1549714,105,21,32,10,...,...,2,0,5,38,87,...,0,2,1,3,96,110,...,0
1019,9,1915,class_1_cities,259442,23,6,4,2,...,...,0,0,0,11,18,...,1,0,0,2,15,21,...,0
1020,9,1915,class_2_cities,273921,29,4,8,4,...,...,1,0,0,7,23,...,1,0,0,4,19,28,...,0
1021,9,1915,class_3_cities,274558,19,7,2,2,...,...,0,0,3,12,51,...,1,0,0,1,23,31,...,0
1022,9,1915,class_4_cities,138377,9,3,5,2,...,...,0,0,2,4,6,...,1,0,1,2,8,12,...,0
1023,9,1915,class_5_cities,328225,30,12,7,4,...,...,0,0,1,4,31,...,0,0,0,1,27,38,...,0
1024,10,1915,indiana,2824237,242,29,55,43,...,...,7,2,13,104,152,...,4,1,7,11,190,177,...,0
1025,10,1915,northern_counties,982219,73,6,17,12,...,...,1,1,7,36,53,...,1,1,2,3,74,76,...,0
1026,10,1915,central_counties,1165270,111,18,14,14,...,...,5,1,5,53,62,...,3,0,4,4,82,64,...,0
1027,10,1915,southern_counties,676748,58,5,24,17,...,...,1,0,1,15,37,...,0,0,1,4,34,37,...,0
1028,10,1915,urban,1274523,125,17,20,26,...,...,4,1,8,70,79,...,2,1,4,8,97,98,...,0
1029,10,1915,rural,1549714,117,12,35,17,...,...,3,1,5,34,73,...,2,0,3,3,93,79,...,0
1030,10,1915,class_1_cities,259442,47,5,1,3,...,...,3,0,2,22,3,...,2,0,0,2,19,18,...,0
1031,10,1915,class_2_cities,273921,22,5,3,5,...,...,0,1,2,14,14,...,0,0,0,2,18,24,...,0
1032,10,1915,class_3_cities,274558,20,1,8,5,...,...,0,0,2,17,26,...,0,1,1,2,22,25,...,0
1033,10,1915,class_4_cities,138377,7,0,1,4,...,...,1,0,0,4,13,...,0,0,0,0,9,9,...,0
1034,10,1915,class_5_cities,328225,29,6,7,9,...,...,0,0,2,13,23,...,0,0,3,2,29,22,...,0
1035,11,1915,indiana,2824237,241,35,57,43,...,...,10,6,8,204,72,...,3,1,14,18,188,191,...,0
1036,11,1915,northern_counties,982219,70,13,16,11,...,...,1,6,1,64,28,...,0,0,4,6,60,73,...,0
1037,11,1915,central_counties,1165270,101,11,17,17,...,...,8,0,5,88,21,...,1,0,8,6,85,80,...,0
1038,11,1915,southern_counties,676748,70,11,24,15,...,...,1,0,2,52,23,...,2,1,2,6,43,38,...,0
1039,11,1915,urban,1274523,128,16,23,22,...,...,7,4,4,119,53,...,1,1,6,9,90,108,...,0
1040,11,1915,rural,1549714,113,19,34,21,...,...,3,2,4,85,19,...,2,0,8,9,98,83,...,0
1041,11,1915,class_1_cities,259442,36,4,5,3,...,...,2,0,2,31,6,...,1,0,1,2,29,21,...,0
1042,11,1915,class_2_cities,273921,29,0,6,3,...,...,1,0,0,39,12,...,0,0,0,0,13,20,...,0
1043,11,1915,class_3_cities,274558,21,5,5,6,...,...,1,3,1,22,15,...,0,0,3,3,22,27,...,0
1044,11,1915,class_4_cities,138377,12,1,2,4,...,...,1,0,0,9,10,...,0,0,1,2,6,15,...,0
1045,11,1915,class_5_cities,328225,30,6,5,6,...,...,2,1,1,18,10,...,0,1,1,2,20,25,...,0
1046,12,1915,indiana,2824237,273,45,36,45,...,...,13,10,9,350,54,...,5,1,59,14,165,220,...,1
1047,12,1915,northern_counties,982219,67,12,9,15,...,...,5,9,2,94,28,...,3,0,15,4,62,80,...,0
1048,12,1915,central_counties,1165270,131,25,16,15,...,...,5,1,5,171,16,...,2,1,29,5,66,94,...,0
1049,12,1915,southern_counties,676748,75,8,11,15,...,...,3,0,2,85,10,...,0,0,15,5,37,46,...,1
1050,12,1915,urban,1274523,135,22,17,20,...,...,6,7,7,197,40,...,3,1,25,6,72,123,...,0
1051,12,1915,rural,1549714,138,23,19,25,...,...,7,3,2,153,14,...,2,0,34,8,93,97,...,1
1052,12,1915,class_1_cities,259442,43,2,7,1,...,...,0,0,2,57,4,...,1,0,6,1,15,22,...,0
1053,12,1915,class_2_cities,273921,22,3,2,6,...,...,0,1,1,42,7,...,0,0,3,2,12,21,...,0
1054,12,1915,class_3_cities,274558,28,3,5,6,...,...,2,6,0,45,17,...,1,1,6,2,22,34,...,0
1055,12,1915,class_4_cities,138377,13,4,0,3,...,...,2,0,2,14,2,...,0,0,5,0,6,11,...,0
1056,12,1915,class_5_cities,328225,29,10,3,4,...,...,2,0,2,39,10,...,1,0,5,1,17,35,...,0
1057,1,1916,indiana,2860920,292,34,26,40,...,...,11,12,27,697,41,...,5,0,494,18,199,189,...,0
1058,1,1916,northern_counties,998000,78,12,8,14,...,...,6,9,8,252,32,...,0,0,152,5,65,71,...,0
1059,1,1916,central_counties,1178368,123,15,11,11,...,...,5,3,13,286,5,...,4,0,181,6,101,81,...,0
1060,1,1916,southern_counties,684552,91,7,7,15,...,...,0,0,6,159,4,...,1,0,161,7,33,37,...,0
1061,1,1916,urban,1308540,132,21,13,20,...,...,8,6,11,346,35,...,1,0,179,11,115,110,...,0
1062,1,1916,rural,1552380,160,13,13,20,...,...,3,6,16,351,6,...,4,0,315,7,84,79,...,0
1063,1,1916,class_1_cities,265890,29,1,5,3,...,...,1,0,1,77,1,...,0,0,23,4,27,20,...,0
1064,1,1916,class_2_cities,282282,31,6,0,6,...,...,3,2,1,74,6,...,0,0,25,2,21,20,...,0
1065,1,1916,class_3_cities,304643,27,7,3,8,...,...,1,3,2,87,25,...,1,0,33,2,29,36,...,0
1066,1,1916,class_4_cities,152429,15,5,0,1,...,...,3,1,1,34,0,...,0,0,22,0,14,12,...,0
1067,1,1916,class_5_cities,303296,30,2,5,2,...,...,0,0,6,74,3,...,0,0,76,3,24,22,...,0
1068,2,1916,indiana,2860920,304,35,31,25,...,...,13,21,20,423,50,...,1,0,287,14,203,180,...,0
1069,2,1916,northern_counties,998000,77,16,6,12,...,...,4,18,5,138,34,...,1,0,87,7,88,62,...,0
1070,2,1916,central_counties,1178368,148,11,19,6,...,...,7,3,12,174,8,...,0,0,116,4,80,81,...,0
1071,2,1916,southern_counties,684552,79,8,6,7,...,...,2,0,3,111,8,...,0,0,84,3,35,37,...,0
1072,2,1916,urban,1308540,160,23,14,17,...,...,4,4,11,183,40,...,0,0,79,9,114,107,...,0
1073,2,1916,rural,1552380,144,12,17,8,...,...,9,17,9,240,10,...,1,0,208,5,89,73,...,0
1074,2,1916,class_1_cities,265890,46,5,3,1,...,...,3,1,2,34,5,...,0,0,13,1,22,23,...,0
1075,2,1916,class_2_cities,282282,44,4,4,14,...,...,0,2,0,46,4,...,0,0,10,3,27,18,...,0
1076,2,1916,class_3_cities,304643,37,5,4,2,...,...,1,1,4,39,25,...,0,0,19,2,22,29,...,0
1077,2,1916,class_4_cities,152429,12,0,2,0,...,...,0,0,3,15,1,...,0,0,9,2,15,13,...,0
1078,2,1916,class_5_cities,303296,21,9,1,0,...,...,0,0,2,49,5,...,0,0,28,1,28,24,...,0
1079,3,1916,indiana,2860920,350,50,33,17,...,...,10,25,28,473,71,...,4,1,131,32,205,185,...,1
1080,3,1916,northern_counties,998000,90,15,13,6,...,...,3,16,7,161,44,...,0,1,28,8,76,73,...,0
1081,3,1916,central_counties,1178368,156,26,16,4,...,...,7,9,18,210,20,...,4,0,57,19,96,75,...,0
1082,3,1916,southern_counties,684552,104,9,4,7,...,...,0,0,3,102,7,...,0,0,46,5,33,37,...,1
1083,3,1916,urban,1308540,173,26,23,6,...,...,5,11,15,243,47,...,4,0,37,20,103,119,...,0
1084,3,1916,rural,1552380,177,24,10,11,...,...,5,14,13,230,24,...,0,1,94,12,102,66,...,1
1085,3,1916,class_1_cities,265890,39,8,4,2,...,...,2,1,2,70,4,...,3,0,5,3,31,23,...,0
1086,3,1916,class_2_cities,282282,45,6,3,2,...,...,1,2,1,47,4,...,1,0,4,3,19,20,...,0
1087,3,1916,class_3_cities,304643,35,6,13,1,...,...,1,1,4,65,31,...,0,0,14,7,17,36,...,0
1088,3,1916,class_4_cities,152429,17,2,1,1,...,...,1,2,4,20,0,...,0,0,7,4,9,14,...,0
1089,3,1916,class_5_cities,303296,37,4,2,0,...,...,0,5,4,41,8,...,0,0,7,3,27,26,...,0
1090,4,1916,indiana,2860920,306,51,38,20,...,...,13,44,22,367,76,...,4,1,51,19,192,194,...,0
1091,4,1916,northern_counties,998000,76,18,23,10,...,...,3,24,7,133,49,...,0,0,15,9,67,74,...,0
1092,4,1916,central_counties,1178368,140,23,10,5,...,...,7,19,13,148,20,...,2,0,21,9,76,78,...,0
1093,4,1916,southern_counties,684552,90,10,5,5,...,...,3,1,2,86,7,...,2,1,15,1,49,42,...,0
1094,4,1916,urban,1308540,162,27,27,12,...,...,7,23,16,196,60,...,1,0,16,12,101,111,...,0
1095,4,1916,rural,1552380,144,24,11,8,...,...,6,21,6,171,16,...,3,1,35,7,91,83,...,0
1096,4,1916,class_1_cities,265890,42,8,3,2,...,...,3,6,5,38,10,...,1,0,1,6,21,20,...,0
1097,4,1916,class_2_cities,282282,43,2,2,2,...,...,1,3,2,56,5,...,0,0,3,2,21,21,...,0
1098,4,1916,class_3_cities,304643,32,11,17,3,...,...,1,7,4,53,30,...,0,0,4,4,21,35,...,0
1099,4,1916,class_4_cities,152429,12,2,2,4,...,...,1,3,2,13,5,...,0,0,1,0,12,16,...,0
1100,4,1916,class_5_cities,303296,33,4,3,1,...,...,1,4,3,36,10,...,0,0,7,0,26,19,...,0
1101,5,1916,indiana,2860920,299,52,27,9,...,...,7,37,39,206,70,...,2,1,28,24,182,226,...,0
1102,5,1916,northern_counties,998000,80,14,12,6,...,...,3,14,7,62,42,...,0,0,9,6,82,81,...,0
1103,5,1916,central_counties,1178368,134,30,10,0,...,...,4,20,26,112,16,...,2,1,10,12,74,100,...,0
1104,5,1916,southern_counties,684552,85,8,5,3,...,...,0,3,6,32,12,...,0,0,9,6,26,45,...,0
1105,5,1916,urban,1308540,154,28,18,3,...,...,2,22,16,133,49,...,1,0,11,17,89,112,...,0
1106,5,1916,rural,1552380,145,24,9,6,...,...,5,15,23,73,21,...,1,1,17,7,93,114,...,0
1107,5,1916,class_1_cities,265890,48,10,2,0,...,...,1,7,3,38,3,...,1,0,1,5,19,21,...,0
1108,5,1916,class_2_cities,282282,31,5,0,1,...,...,0,2,4,19,7,...,0,0,1,3,18,19,...,0
1109,5,1916,class_3_cities,304643,36,6,10,1,...,...,0,4,2,37,26,...,0,0,5,5,22,33,...,0
1110,5,1916,class_4_cities,152429,16,3,3,0,...,...,1,3,2,15,3,...,0,0,1,2,7,16,...,0
1111,5,1916,class_5_cities,303296,23,4,3,1,...,...,0,6,5,24,10,...,0,0,3,2,23,23,...,0
1112,6,1916,indiana,2860920,270,53,17,10,...,...,4,27,26,99,78,...,3,0,17,18,180,242,...,0
1113,6,1916,northern_counties,998000,65,14,7,5,...,...,2,10,3,48,27,...,1,0,5,5,68,96,...,0
1114,6,1916,central_counties,1178368,116,28,6,1,...,...,2,14,12,40,20,...,2,0,8,9,72,93,...,0
1115,6,1916,southern_counties,684552,89,11,4,4,...,...,0,3,11,11,31,...,0,0,4,4,40,53,...,0
1116,6,1916,urban,1308540,139,30,10,3,...,...,2,18,10,59,54,...,2,0,7,10,88,134,...,0
1117,6,1916,rural,1552380,131,23,7,7,...,...,2,9,16,40,24,...,1,0,10,8,92,108,...,0
1118,6,1916,class_1_cities,265890,43,6,0,0,...,...,2,6,1,15,6,...,0,0,2,3,15,29,...,0
1119,6,1916,class_2_cities,282282,27,4,2,1,...,...,0,1,0,14,8,...,0,0,0,2,19,24,...,0
1120,6,1916,class_3_cities,304643,27,8,5,1,...,...,0,2,3,18,14,...,1,0,2,3,23,51,...,0
1121,6,1916,class_4_cities,152429,12,6,3,0,...,...,0,5,1,4,8,...,1,0,0,1,11,11,...,0
1122,6,1916,class_5_cities,303296,30,6,0,1,...,...,0,4,5,8,18,...,0,0,3,1,20,19,...,0
1123,7,1916,indiana,2860920,241,49,37,5,...,...,1,13,23,65,267,...,3,5,5,19,198,381,...,0
1124,7,1916,northern_counties,998000,62,15,18,1,...,...,0,3,4,25,87,...,2,3,1,6,72,174,...,0
1125,7,1916,central_counties,1178368,98,22,6,3,...,...,1,8,9,27,99,...,1,2,2,8,96,135,...,0
1126,7,1916,southern_counties,684552,81,12,13,1,...,...,0,2,10,13,81,...,0,0,2,5,30,72,...,0
1127,7,1916,urban,1308540,124,28,19,2,...,...,0,9,10,37,182,...,3,4,1,10,96,207,...,0
1128,7,1916,rural,1552380,117,21,18,3,...,...,0,4,13,28,85,...,0,1,4,9,102,174,...,0
1129,7,1916,class_1_cities,265890,33,9,4,0,...,...,0,3,4,11,28,...,0,0,0,3,20,29,...,0
1130,7,1916,class_2_cities,282282,28,7,3,1,...,...,0,0,3,6,28,...,1,0,0,1,26,37,...,0
1131,7,1916,class_3_cities,304643,20,2,11,0,...,...,0,2,1,11,81,...,0,2,0,3,23,86,...,0
1132,7,1916,class_4_cities,152429,12,2,0,1,...,...,0,3,2,4,19,...,2,0,0,1,8,20,...,0
1133,7,1916,class_5_cities,303296,31,8,1,0,...,...,0,1,0,5,26,...,0,2,1,2,19,35,...,0
1134,8,1916,indiana,2860920,211,59,81,18,...,...,2,1,28,56,335,...,1,6,3,12,190,311,...,0
1135,8,1916,northern_counties,998000,49,10,12,8,...,...,2,0,4,11,129,...,1,4,1,6,73,119,...,0
1136,8,1916,central_counties,1178368,103,30,39,7,...,...,0,0,13,34,145,...,0,0,2,4,88,124,...,0
1137,8,1916,southern_counties,684552,59,19,30,3,...,...,0,1,11,11,61,...,0,2,0,2,29,68,...,0
1138,8,1916,urban,1308540,114,40,42,10,...,...,1,0,14,38,207,...,0,4,0,9,116,176,...,0
1139,8,1916,rural,1552380,97,19,39,8,...,...,1,1,14,18,128,...,1,2,3,3,74,135,...,0
